,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
221,279950.0,3,2.0,7.4673710669175595,9.185022563991893,1.0,0.0,0.0,3,7,1350,400.0,1961,0.0,7.549609165154532,10125
222,527000.0,4,2.25,7.753623546559746,9.874882295525794,2.0,0.0,0.0,3,8,2330,0.0,1987,0.0,7.554858521040676,10055
223,325000.0,3,2.25,7.705262474866325,9.68159322062235,1.0,0.0,0.0,4,8,1780,440.0,1966,0.0,7.640123172695364,9583
224,328000.0,3,2.25,7.61085279039525,9.033483854613287,2.0,0.0,0.0,3,7,2020,0.0,1994,0.0,7.61085279039525,8031
225,390000.0,3,2.25,7.1308988302963465,8.922658299524402,1.0,0.0,0.0,5,7,1250,0.0,1942,0.0,7.154615356913663,7392
226,479950.0,2,2.0,7.31986492980897,8.782015969721936,1.0,0.0,0.0,3,8,1510,0.0,2005,0.0,7.402451520818244,6009
227,264950.0,4,2.25,7.450079569807499,9.185330208972015,1.0,0.0,0.0,4,7,1120,600.0,1978,0.0,7.31986492980897,9753
228,235000.0,3,1.0,7.265429723253953,9.632072452548218,1.0,0.0,0.0,4,7,980,450.0,1961,0.0,7.580699752224563,13068
229,516500.0,3,2.5,7.299797366758161,8.461469042643875,2.0,0.0,0.0,3,7,1480,0.0,2004,0.0,7.718685495198466,4729
230,655000.0,2,1.75,7.27931883541462,9.667638628724365,2.0,1.0,4.0,3,7,1230,220.0,1915,1978.0,7.615791072035833,13193
231,500000.0,4,2.75,7.731930721948486,9.638675294175094,1.0,0.0,0.0,5,7,2280,0.0,1960,0.0,7.731930721948486,15347
233,213000.0,2,1.0,6.907755278982137,9.230142999272362,1.0,0.0,0.0,3,6,1000,0.0,1961,0.0,7.047517221357296,13702
234,475000.0,3,1.5,7.8160138391590275,8.571681376700306,1.5,0.0,0.0,5,7,1620,860.0,1947,0.0,7.644919344958857,4800
236,416000.0,3,2.0,7.705262474866325,11.454236468621549,1.0,0.0,0.0,5,7,1640,580.0,1976,0.0,7.635303886259415,80100
237,410000.0,4,1.0,7.585788821732034,8.463792414689122,1.5,0.0,0.0,3,7,1670,300.0,1904,2005.0,7.31986492980897,4740
238,800000.0,3,3.5,8.250620082174692,12.307202223380179,2.0,0.0,0.0,3,10,3530,300.0,1993,0.0,7.979338895262328,148539
240,225000.0,3,1.75,7.265429723253953,9.048409504829962,1.0,0.0,0.0,4,7,1430,0.0,1968,0.0,7.081708586105575,8640
241,210000.0,2,1.0,6.721425700790643,8.699514748210191,1.0,0.0,0.0,3,6,830,0.0,1940,0.0,6.721425700790643,4960
242,455000.0,2,1.0,7.265429723253953,8.517193191416238,1.5,0.0,0.0,2,7,1430,0.0,1925,0.0,7.27931883541462,3750
243,225000.0,3,1.0,7.170119543449628,9.025936648977904,1.0,0.0,0.0,4,6,1300,0.0,1954,0.0,7.138866999945524,8316
244,480000.0,2,1.0,6.937314081223682,8.026170194946426,1.0,0.0,2.0,4,7,790,240.0,1918,0.0,7.237059026124737,3060
245,363000.0,3,2.5,7.9157131993821155,9.381937965407161,2.0,0.0,0.0,3,9,2740,0.0,1990,0.0,7.851661177889265,10377
247,181000.0,2,1.5,6.579251212010101,8.540909718033554,1.0,0.0,0.0,3,6,720,0.0,1954,0.0,7.047517221357296,2566
248,250000.0,4,2.0,7.605890001053122,8.897272113133987,1.0,0.0,0.0,4,7,2010,0.0,1976,0.0,7.605890001053122,7650
249,481000.0,3,1.75,7.352441100243583,8.006367567650246,1.0,0.0,0.0,4,6,770,790.0,1918,0.0,7.237059026124737,3000
250,260000.0,3,2.0,7.501082124259871,8.883085524404578,1.0,0.0,0.0,4,7,1240,570.0,1978,0.0,7.4673710669175595,7209
251,455000.0,4,2.5,8.11969625295725,8.947025655972697,2.0,0.0,0.0,3,9,3360,0.0,2001,0.0,8.026170194946426,6567
252,415000.0,3,2.25,7.31986492980897,10.497477161562855,2.0,0.0,0.0,3,8,1510,0.0,1991,0.0,7.455876687491824,36224
253,349500.0,3,1.0,7.24422751560335,8.17131687471973,1.0,0.0,0.0,3,7,800,600.0,1953,0.0,7.3901814282264295,6331
254,245000.0,3,2.5,7.455876687491824,8.914894908906568,2.0,0.0,0.0,3,7,1730,0.0,1987,0.0,7.396335293800808,6458
255,592500.0,2,2.0,7.258412150595307,9.12598002335811,1.5,0.0,2.0,5,7,1420,0.0,1928,0.0,7.258412150595307,6816
256,385000.0,4,1.75,7.7664168980196555,8.938531648680692,1.0,0.0,0.0,4,7,1180,1180.0,1955,0.0,7.554858521040676,7620
257,315000.0,3,1.75,7.365180126021013,9.346181594887597,1.0,0.0,0.0,4,7,1200,380.0,1974,0.0,7.346010209913293,10650
258,255000.0,3,1.0,7.114769448366463,9.227197489042606,1.0,0.0,0.0,3,7,1230,0.0,1979,0.0,7.22983877815125,10098
259,693000.0,4,2.5,7.807916628926408,8.39502555744203,2.0,0.0,0.0,3,8,2460,0.0,2006,0.0,8.003028666384733,5659
260,780000.0,3,1.0,7.414572881350589,8.389359819906353,1.5,0.0,0.0,3,8,1460,200.0,1911,0.0,7.414572881350589,4400
261,237000.0,3,1.75,7.146772179452637,9.0442857876461,1.0,0.0,0.0,4,7,1270,0.0,1960,0.0,7.3777589082278725,8470
262,525000.0,3,2.25,7.649692623711514,10.609304136196736,2.0,0.0,0.0,3,10,1320,780.0,1979,0.0,7.77485576666552,33450
263,425000.0,2,1.0,6.646390514847729,8.525161361065415,1.0,0.0,0.0,3,5,770,0.0,1930,0.0,7.1929342212158,2580
264,369900.0,1,0.75,6.633318433280377,9.218209330354878,1.0,1.0,4.0,5,5,760,0.0,1936,0.0,7.114769448366463,14267
265,290000.0,4,2.5,7.438383530044307,8.892886141190731,2.0,0.0,0.0,4,7,1700,0.0,1988,0.0,7.575584651557793,7475
266,285000.0,3,1.0,7.02108396428914,9.278092474027002,1.0,0.0,0.0,3,7,1120,0.0,1954,0.0,7.029972911706386,6350
267,415000.0,2,1.0,6.975413927455952,8.411832675758411,1.0,0.0,0.0,3,7,1070,0.0,1937,0.0,7.1853870155804165,4465
268,272500.0,3,2.5,7.635303886259415,9.20029003612268,1.0,0.0,0.0,3,8,1420,650.0,1979,0.0,7.635303886259415,8250
271,436000.0,2,1.0,6.946975992135418,8.92771217382708,1.0,0.0,0.0,4,7,1040,0.0,1939,0.0,7.272398392570047,7530
272,210000.0,3,1.0,7.438383530044307,9.340491056441229,1.0,0.0,0.0,4,7,1700,0.0,1967,0.0,7.2078598714324755,8164
273,236000.0,3,1.0,7.170119543449628,8.682368589375221,1.0,0.0,0.0,3,7,1300,0.0,1961,0.0,7.1853870155804165,7619
274,331000.0,3,1.75,6.984716320118266,7.174724309836376,1.0,0.0,0.0,3,7,580,500.0,1954,2003.0,7.272398392570047,2225
275,365000.0,3,2.5,7.88344635413774,8.414052432496725,2.0,0.0,0.0,3,8,2653,0.0,2006,0.0,7.88344635413774,4927
276,450000.0,3,2.0,7.736307096548285,9.696340374306518,1.0,0.0,0.0,5,8,2290,0.0,1960,0.0,7.414572881350589,10530
277,770000.0,4,2.75,8.24800570160062,10.177324218165856,2.0,0.0,0.0,3,9,2850,970.0,2014,0.0,7.528331766707247,12136
278,455000.0,4,2.5,7.700747794511798,10.807199502203423,1.0,0.0,0.0,3,8,2210,0.0,1997,0.0,7.8898337513942955,49385
279,405000.0,3,1.75,7.779048644925556,8.699514748210191,1.0,0.0,0.0,3,6,1240,1150.0,1908,0.0,7.61085279039525,6000
280,304900.0,4,1.75,7.8632667240095735,9.334767950351235,1.0,0.0,0.0,4,7,1610,990.0,1969,0.0,7.450079569807499,11088
283,780000.0,4,2.5,8.160518247477505,8.860499167616016,2.0,0.0,0.0,3,9,3500,0.0,2005,0.0,8.273846932784508,7864
284,330000.0,3,3.0,7.791522819150732,9.543879740512757,1.0,0.0,0.0,4,8,1740,680.0,1988,0.0,7.851661177889265,13300
285,370000.0,4,2.5,7.908387159290043,9.067162602299854,2.0,0.0,0.0,3,9,2720,0.0,1992,0.0,7.787382026484701,8100
286,467000.0,5,2.25,7.824046010856292,9.51044496442652,1.0,0.0,0.0,3,7,1850,650.0,1979,0.0,7.7406644019172415,9750
287,405000.0,3,1.75,7.4205789054108005,8.812843433517195,1.0,0.0,0.0,3,7,1140,530.0,1980,0.0,7.4205789054108005,7320
288,675000.0,5,2.25,7.9724660159745655,9.239899174217728,1.0,0.0,0.0,3,8,1450,1450.0,1985,0.0,7.745002803515839,10300
289,500000.0,2,1.0,7.402451520818244,9.55393007636626,1.0,0.0,0.0,4,7,1140,500.0,1954,0.0,7.326465613840322,13527
290,389999.0,4,2.5,7.5443321080536885,9.665864679957084,2.0,0.0,0.0,4,7,1890,0.0,1968,0.0,7.787382026484701,15256
291,630000.0,4,1.75,7.989560449333865,9.107753783201082,1.0,0.0,2.0,4,8,1780,1170.0,1975,0.0,7.659171367666058,9600
292,360000.0,4,2.5,7.67786350067821,9.161990111035136,2.0,0.0,0.0,3,9,2160,0.0,1992,0.0,7.731930721948486,9937
293,580000.0,4,3.0,8.09559870137819,9.311090275076326,2.0,0.0,0.0,3,8,2270,1010.0,1986,0.0,7.749322464660356,11004
294,550000.0,3,2.0,7.585788821732034,8.334711621820917,2.0,0.0,3.0,5,8,1270,700.0,1929,0.0,7.779048644925556,4166
295,879000.0,4,2.5,8.11969625295725,10.003830501232155,2.0,0.0,0.0,3,10,3360,0.0,1994,0.0,8.055157731819678,11374
296,265000.0,3,2.0,7.1853870155804165,9.100413892597578,1.0,0.0,0.0,3,7,1320,0.0,1993,0.0,7.461640392208575,7316
297,446500.0,3,2.5,7.882314918980268,8.89370997756851,2.0,0.0,0.0,3,8,2650,0.0,1990,0.0,7.783224016336037,7220
298,404000.0,3,1.5,7.615791072035833,9.091556835986216,1.0,0.0,0.0,3,7,1330,700.0,1963,0.0,7.668561108015897,5592
299,267500.0,3,1.75,7.371489295214277,9.385469458188632,1.0,0.0,2.0,3,7,1090,500.0,1957,0.0,7.396335293800808,9052
301,335000.0,3,2.5,7.799753318287247,8.940105213128122,2.0,0.0,0.0,3,8,2440,0.0,1998,0.0,7.828038032125829,7903
302,576000.0,3,2.5,7.570443252057374,9.104979856318357,1.0,0.0,0.0,4,7,970,970.0,1948,0.0,7.691656822810547,7310
303,208633.0,3,2.5,7.620705086838262,8.245384468120747,2.0,0.0,0.0,3,8,2040,0.0,2006,0.0,7.7706452341291765,4590
304,315000.0,3,2.25,7.696212639346407,9.07680897935166,1.0,0.0,0.0,4,7,1120,1080.0,1964,0.0,7.286191714702382,10139
305,725000.0,3,1.75,7.560080465021827,8.101677747454572,1.0,0.0,0.0,4,8,960,960.0,1913,0.0,7.461640392208575,4000
306,550000.0,4,2.75,7.495541943884256,8.955448122347393,1.0,0.0,0.0,4,8,1400,400.0,1965,0.0,7.495541943884256,8275
307,610750.0,4,2.25,7.687080155783135,8.89521858376562,2.0,0.0,0.0,3,8,2180,0.0,1984,0.0,7.718685495198466,9781
308,550700.0,2,1.0,6.917705609835305,8.517193191416238,1.5,0.0,0.0,4,6,1010,0.0,1908,0.0,7.286191714702382,5000
309,665000.0,4,2.75,8.107720061910534,9.266153436795395,2.0,0.0,0.0,5,8,2220,0.0,1960,0.0,7.908387159290043,8330
310,834000.0,4,2.5,7.7706452341291765,8.294049640102028,1.5,0.0,2.0,5,8,1980,390.0,1928,0.0,7.799753318287247,5750
311,201000.0,5,1.75,7.414572881350589,11.269681241949016,1.5,0.0,0.0,3,6,1660,0.0,1915,0.0,7.414572881350589,78408
315,305000.0,4,2.25,7.575584651557793,8.948975607841776,1.0,0.0,0.0,3,8,1350,600.0,1979,0.0,7.673223121121708,7350
316,487000.0,3,2.0,7.859413154693583,9.550520013385718,1.0,0.0,0.0,5,8,1720,870.0,1948,0.0,7.358830898342354,8162
317,390000.0,3,2.5,7.5652752818989315,11.0806645340749,1.0,0.0,0.0,4,8,1930,0.0,1988,0.0,7.762170607138205,57500
318,548000.0,2,1.0,7.293017679772782,8.259458195332408,1.0,0.0,0.0,4,7,1170,300.0,1916,0.0,7.358830898342354,3864
319,268750.0,4,1.0,6.684611727667927,9.079662048334066,1.0,0.0,0.0,3,6,800,0.0,1943,0.0,7.177782416195197,8775
320,819900.0,5,2.75,8.055157731819678,8.870522545103873,2.0,0.0,0.0,3,9,3150,0.0,2013,0.0,7.352441100243583,8384
321,520000.0,3,2.25,7.615791072035833,9.692766521220475,2.0,0.0,0.0,3,8,2030,0.0,1984,0.0,7.886081401775745,17958
322,230000.0,3,2.0,7.27931883541462,9.324026136379999,1.0,0.0,0.0,3,7,1450,0.0,2003,0.0,7.326465613840322,9518
323,240000.0,3,1.75,7.31986492980897,9.234837843576571,1.0,0.0,0.0,3,7,1510,0.0,1969,0.0,7.31986492980897,9753
324,232000.0,2,1.0,7.122866658599083,9.40029935589935,1.0,0.0,0.0,3,6,960,280.0,1922,1984.0,7.506591780070841,7460
325,240500.0,2,1.0,7.122866658599083,9.40029935589935,1.0,0.0,0.0,3,6,960,280.0,1922,1984.0,7.506591780070841,7460
326,274975.0,3,2.5,8.016317898503415,10.714506653690963,2.0,0.0,0.0,3,9,3030,0.0,1987,0.0,8.03268487596762,35781
327,740000.0,4,2.0,7.6255950721324535,8.389359819906353,1.5,0.0,0.0,4,9,2050,0.0,1922,0.0,7.749322464660356,5500
328,186375.0,3,1.0,6.907755278982137,8.940629184845639,1.0,0.0,0.0,2,7,1000,0.0,1952,0.0,7.047517221357296,7600
329,790000.0,3,2.25,7.7706452341291765,9.23883064237581,1.0,0.0,0.0,4,9,1590,780.0,1977,0.0,7.824046010856292,10004
330,880000.0,4,3.5,7.937374696163295,8.817297783866575,2.0,0.0,0.0,3,9,1890,910.0,1951,2002.0,7.7706452341291765,6120
332,295000.0,3,2.0,7.501082124259871,9.261983605128021,1.0,0.0,2.0,3,8,1810,0.0,1991,0.0,7.554858521040676,10450
333,640000.0,2,1.0,6.975413927455952,8.517193191416238,1.0,0.0,0.0,3,7,1070,0.0,1924,0.0,7.444248649496705,5000
335,260000.0,4,2.5,7.580699752224563,8.563695025067657,2.0,0.0,0.0,3,7,1960,0.0,2003,0.0,7.495541943884256,5894
336,559900.0,3,2.75,7.982757702011113,8.624970783589669,1.0,0.0,0.0,3,9,1860,1070.0,2004,0.0,7.855544677915663,11045
337,791500.0,4,2.0,7.31986492980897,8.160518247477505,1.5,0.0,0.0,5,7,1510,0.0,1911,0.0,7.506591780070841,3750
338,265000.0,3,1.75,7.258412150595307,9.017968479328726,1.0,0.0,0.0,3,7,1420,0.0,1954,0.0,7.461640392208575,8000
339,245000.0,3,1.75,7.461640392208575,9.354180941951856,1.0,0.0,0.0,3,7,1740,0.0,1954,0.0,6.779921907472252,78408
340,485000.0,4,1.75,7.847762537473608,10.69183127007966,2.0,0.0,0.0,4,7,2560,0.0,1962,0.0,7.847762537473608,14764
341,684000.0,4,3.5,8.019612794400267,9.037652264150466,2.0,0.0,0.0,3,9,2420,620.0,2010,0.0,8.151909872940905,8066
342,425000.0,3,1.75,7.824046010856292,8.830543010616596,1.0,0.0,0.0,3,8,1300,1200.0,1957,0.0,7.365180126021013,8691
343,309600.0,4,1.75,7.150701457592526,9.903487552536127,1.0,0.0,0.0,4,6,1275,0.0,1991,0.0,7.414572881350589,20000
344,552250.0,4,2.5,7.855544677915663,8.66957087183712,2.0,0.0,0.0,3,8,2580,0.0,2002,0.0,7.77485576666552,5823
346,239900.0,4,1.0,6.907755278982137,8.872627365918836,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,6.927557906278317,7138
347,320000.0,2,1.0,6.975413927455952,10.393079325293726,1.0,0.0,0.0,4,6,1070,0.0,1930,0.0,7.215239978730097,32156
348,206600.0,3,2.0,7.237059026124737,9.507774735870642,1.0,0.0,0.0,4,7,1390,0.0,1987,0.0,7.450079569807499,12080
349,387000.0,4,1.75,7.824046010856292,8.94767606249969,1.0,0.0,0.0,3,7,1250,1250.0,1973,0.0,7.620705086838262,8646
350,299000.0,1,0.75,6.327936783729195,9.402612259623305,1.0,0.0,0.0,3,4,560,0.0,1967,0.0,7.170119543449628,19207
351,855000.0,4,2.75,7.727535110475448,9.255313737618915,2.0,0.0,0.0,3,9,2270,0.0,1965,0.0,7.867105500316739,10180
352,315000.0,3,1.0,7.549609165154532,9.574983485564092,1.0,0.0,0.0,4,7,1300,600.0,1954,0.0,7.570443252057374,14400
353,437500.0,2,1.0,6.897704943128636,8.045588280803528,1.0,0.0,2.0,5,7,790,200.0,1907,0.0,7.5652752818989315,3120
354,252000.0,4,1.5,7.346010209913293,9.893437216682626,1.0,0.0,0.0,4,7,1050,500.0,1969,0.0,7.402451520818244,22654
355,375000.0,4,1.75,7.696212639346407,8.919319398258887,1.0,0.0,0.0,5,7,1100,1100.0,1955,0.0,7.3777589082278725,5766
356,300000.0,4,2.5,7.554858521040676,8.48920515487607,2.0,0.0,0.0,3,7,1910,0.0,2005,0.0,7.605890001053122,5091
357,420000.0,4,1.0,7.4673710669175595,9.169518377455928,1.5,0.0,0.0,4,7,1750,0.0,1954,0.0,7.4673710669175595,10530
358,900000.0,3,1.0,7.1929342212158,11.264105066866035,1.0,0.0,0.0,3,7,1330,0.0,1928,1954.0,7.200424892944957,17689
359,679900.0,3,2.5,7.799753318287247,8.656955133791396,2.0,0.0,2.0,3,9,1980,460.0,2000,0.0,7.326465613840322,5750
360,463000.0,3,2.5,7.402451520818244,10.307952160310709,2.0,0.0,0.0,3,7,1640,0.0,1992,0.0,7.365180126021013,28399
361,380000.0,5,2.5,7.9229859587111955,9.336091577281744,2.0,0.0,0.0,4,9,2760,0.0,1978,0.0,7.8119734296220225,11340
362,329500.0,4,2.5,7.506591780070841,8.976135873302548,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,7.506591780070841,8168
363,604950.0,3,2.5,7.6544432264701125,8.631949428714426,1.0,0.0,0.0,3,8,1340,770.0,2013,0.0,7.620705086838262,9363
364,795000.0,5,2.5,8.019612794400267,9.166388484447,1.0,0.0,2.0,4,8,1640,1400.0,1966,0.0,7.979338895262328,8800
365,465000.0,3,2.0,7.517520850603031,10.607525215927247,2.0,0.0,0.0,3,7,1840,0.0,1994,0.0,7.22983877815125,44049
366,673000.0,4,2.5,8.003028666384733,9.249561085129464,2.0,0.0,0.0,3,9,2990,0.0,2002,0.0,7.668561108015897,17449
367,810000.0,4,2.5,8.166216268592143,9.64342064711732,2.0,0.0,0.0,3,10,3520,0.0,1991,0.0,8.131530710604252,21455
368,785000.0,4,2.75,7.799753318287247,11.147858261468903,1.0,0.0,0.0,4,8,1910,530.0,1989,0.0,7.926602599181384,24361
369,338000.0,4,3.0,7.644919344958857,8.922658299524402,1.0,0.0,0.0,3,7,1370,720.0,1986,0.0,7.501082124259871,7650
370,280000.0,3,2.25,7.265429723253953,8.884887201837403,2.0,0.0,0.0,3,7,1430,0.0,1993,0.0,7.265429723253953,7220
371,315000.0,4,2.25,7.687080155783135,9.283033057369623,1.0,0.0,0.0,5,7,1100,1080.0,1954,0.0,7.501082124259871,6929
372,530000.0,4,2.25,7.687080155783135,9.283033057369623,1.0,0.0,0.0,5,7,1100,1080.0,1954,0.0,7.501082124259871,6929
373,380000.0,5,3.0,8.146129510025405,9.20170317858052,2.0,0.0,0.0,3,9,3450,0.0,2004,0.0,7.958576903813898,9721
374,297000.0,3,2.25,7.27931883541462,8.930890984450878,2.0,0.0,0.0,3,7,1450,0.0,1994,0.0,7.408530566894626,7625
375,730000.0,4,2.5,8.080237416216702,8.899867211223587,2.0,0.0,0.0,3,10,3230,0.0,2004,0.0,8.15478757276852,7447
376,450000.0,3,1.75,7.402451520818244,9.51044496442652,1.0,0.0,0.0,3,7,1110,530.0,1940,0.0,7.478734825567875,12600
377,275000.0,3,3.0,7.371489295214277,8.955448122347393,1.0,0.0,0.0,3,7,1060,530.0,1997,0.0,7.426549072397305,7500
378,595000.0,4,2.0,7.61085279039525,7.954723334497908,2.0,0.0,0.0,3,7,2020,0.0,1960,0.0,7.554858521040676,3120
379,435000.0,3,1.5,7.170119543449628,8.116118431609365,1.5,0.0,0.0,3,7,1300,0.0,1904,2014.0,7.371489295214277,2577
380,270000.0,2,1.5,7.22983877815125,12.25466755254293,1.0,0.0,0.0,1,6,1380,0.0,1954,0.0,8.048788283534199,19868
382,389000.0,4,2.25,7.6638772587034705,8.582418976333944,2.0,0.0,0.0,3,7,2130,0.0,2001,0.0,7.7406644019172415,6930
383,560000.0,4,2.25,7.843848638152472,8.961879012677683,1.0,0.0,0.0,3,8,1580,970.0,1968,0.0,7.791522819150732,8050
385,799000.0,4,2.25,7.828038032125829,9.357466436866476,2.0,0.0,0.0,4,8,2510,0.0,1969,0.0,7.803843303538772,9691
386,365500.0,3,2.0,7.251344983372214,9.169518377455928,1.0,0.0,0.0,4,7,1410,0.0,1983,0.0,7.251344983372214,9600
387,252350.0,3,2.0,7.408530566894626,8.902727664035522,1.0,0.0,0.0,3,7,1160,490.0,1979,0.0,7.444248649496705,7350
388,403950.0,4,2.5,7.659171367666058,9.53097354456765,2.0,0.0,0.0,3,8,2120,0.0,1993,0.0,7.539027055823995,12000
389,385000.0,4,1.5,7.620705086838262,9.280425979542871,1.0,0.0,0.0,3,7,1380,660.0,1954,0.0,7.383989457978509,10020
390,345000.0,4,1.0,7.346010209913293,8.938531648680692,1.5,0.0,0.0,3,7,1550,0.0,1957,0.0,7.27931883541462,7620
391,490000.0,3,2.75,7.590852123688581,8.048149101665201,2.0,0.0,0.0,4,9,1980,0.0,1979,0.0,7.575584651557793,2856
392,330000.0,3,2.5,7.3777589082278725,10.202739930102645,2.0,0.0,0.0,3,8,1600,0.0,2005,0.0,7.489970898834801,27743
395,330000.0,2,1.0,7.106606137727303,9.210340371976184,1.0,0.0,0.0,5,7,1220,0.0,1950,0.0,7.600902459542082,9600
396,530000.0,5,2.25,7.908387159290043,9.082507000466299,1.0,0.0,0.0,4,7,1500,1220.0,1958,0.0,7.6544432264701125,8800
397,365000.0,4,2.0,7.570443252057374,10.150347630467653,1.0,0.0,0.0,1,8,1940,0.0,1962,0.0,7.600902459542082,10071
398,378750.0,3,2.5,7.67786350067821,8.006367567650246,1.5,0.0,0.0,3,7,1260,900.0,1909,2011.0,6.966024187106113,3500
399,269900.0,4,1.75,7.333023014386481,9.07680897935166,1.5,0.0,0.0,4,7,1530,0.0,1968,0.0,7.237059026124737,8750
400,557000.0,3,3.5,7.444248649496705,7.647786045440933,2.0,0.0,0.0,3,8,1290,420.0,2008,0.0,7.396335293800808,1543
401,360000.0,4,1.75,8.224163512637862,9.739791459865339,1.0,0.0,0.0,4,7,2150,1580.0,1974,0.0,7.539027055823995,16963
402,352000.0,2,1.0,6.84587987526405,8.517193191416238,1.0,0.0,0.0,4,7,940,0.0,1937,0.0,7.352441100243583,4500
403,437000.0,3,2.5,7.4673710669175595,10.014894750110258,2.0,0.0,0.0,3,8,1750,0.0,1994,0.0,7.795646536334594,22357
404,322500.0,4,2.5,7.506591780070841,8.817742129574842,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,7.506591780070841,7107
405,650000.0,3,3.25,7.31986492980897,7.600902459542082,2.0,0.0,0.0,3,9,1330,180.0,2001,0.0,7.31986492980897,1352
406,450000.0,3,2.0,7.162397497355718,7.10085190894405,3.0,0.0,0.0,3,8,1290,0.0,2001,0.0,7.162397497355718,3235
407,278500.0,3,2.0,7.358830898342354,8.565983355585669,1.0,0.0,0.0,3,7,1570,0.0,1998,0.0,7.358830898342354,5250
408,364950.0,4,2.5,7.5652752818989315,8.847503625923641,2.0,0.0,0.0,3,8,1930,0.0,1995,0.0,7.644919344958857,6996
409,840000.0,4,3.5,7.951559331155252,10.600103709234817,1.0,0.0,4.0,4,10,2840,0.0,1986,0.0,8.064636475774222,36852
410,268000.0,3,2.5,7.346010209913293,9.00380808646717,2.0,0.0,0.0,3,7,1550,0.0,1991,0.0,7.346010209913293,8134
411,517534.0,2,1.0,6.725033642166843,11.877200455253512,1.0,0.0,0.0,3,5,833,0.0,2006,0.0,7.22983877815125,143947
412,632925.0,3,2.5,8.003028666384733,10.38093217876979,2.0,0.0,0.0,4,8,2990,0.0,1978,0.0,8.003028666384733,36497
413,577500.0,3,2.5,7.600902459542082,8.888894669371593,2.0,0.0,0.0,3,9,2000,0.0,1995,0.0,7.803843303538772,8118
414,339000.0,4,1.5,7.779048644925556,8.919988070968524,1.5,0.0,2.0,3,7,2390,0.0,1920,0.0,7.955074273262696,6867
415,570000.0,3,1.75,7.975908360165538,10.531055670783255,1.0,0.0,0.0,4,7,1530,1380.0,1967,0.0,7.832014180505469,18295
416,563500.0,4,1.75,7.642524134232902,12.068188938166788,1.0,0.0,0.0,3,7,1610,475.0,1964,0.0,7.897296472595885,174240
417,423000.0,4,2.25,7.696212639346407,9.143238568435446,1.0,0.0,0.0,5,7,1290,910.0,1962,0.0,7.554858521040676,8660
418,355000.0,3,2.25,7.528331766707247,8.522777569710138,2.0,0.0,0.0,3,8,1860,0.0,2012,0.0,7.749322464660356,5465
420,482000.0,2,1.0,6.856461984594587,8.283999304248526,1.0,0.0,0.0,3,7,950,0.0,1941,0.0,7.1853870155804165,4050
421,625000.0,3,1.75,7.3777589082278725,9.119868468812108,1.0,0.0,0.0,5,7,1600,0.0,1955,0.0,7.365180126021013,9800
422,538000.0,3,2.5,7.718685495198466,9.3615151997733,2.0,0.0,0.0,3,8,2250,0.0,1988,0.0,7.7664168980196555,11632
423,380000.0,3,2.5,7.731930721948486,9.235520670506482,2.0,0.0,0.0,4,8,2280,0.0,1985,0.0,7.745002803515839,10094
424,375000.0,2,1.0,6.84587987526405,8.540909718033554,1.0,0.0,0.0,3,7,940,0.0,1909,0.0,7.170119543449628,5120
425,245000.0,3,2.5,7.333023014386481,9.047821442478408,1.0,0.0,0.0,5,7,1030,500.0,1996,0.0,7.52294091807237,8140
426,310000.0,5,1.75,7.691656822810547,10.213175705250524,1.0,0.0,0.0,4,7,2190,0.0,1947,0.0,7.3901814282264295,39480
428,397000.0,4,2.0,7.272398392570047,8.946374826141717,1.0,0.0,0.0,3,7,1200,240.0,1971,0.0,7.286191714702382,9660
429,365000.0,3,2.5,7.696212639346407,8.306965865368573,2.0,0.0,0.0,3,8,2200,0.0,2005,0.0,7.745002803515839,5082
430,328500.0,4,3.0,7.736307096548285,9.017968479328726,2.0,0.0,0.0,3,9,2290,0.0,1990,0.0,7.736307096548285,8250
433,237000.0,3,2.5,7.306531398939505,7.6676260915849905,2.0,0.0,0.0,3,7,1490,0.0,2005,0.0,7.306531398939505,2094
434,525000.0,4,2.5,7.803843303538772,8.571681376700306,2.0,0.0,0.0,3,8,2450,0.0,2003,0.0,7.7406644019172415,4674
435,749000.0,4,2.5,7.444248649496705,9.172326929777967,1.0,0.0,0.0,3,9,1440,270.0,1976,2014.0,7.668561108015897,9131
436,722500.0,5,2.5,8.490849216076635,9.375854810453756,2.0,0.0,0.0,3,10,3470,1400.0,1983,0.0,8.064636475774222,11398
437,843000.0,3,2.5,8.048788283534199,9.07680897935166,2.0,0.0,0.0,3,10,3130,0.0,1991,0.0,7.958576903813898,9003
438,438000.0,2,2.0,7.146772179452637,7.22402480828583,3.0,0.0,0.0,3,8,1270,0.0,2000,0.0,7.383989457978509,3090
439,578000.0,3,1.75,7.659171367666058,9.294221855956884,1.0,0.0,2.0,3,8,1540,580.0,1977,0.0,7.807916628926408,11760
440,227950.0,3,1.5,7.4205789054108005,9.015541293671115,1.0,0.0,0.0,5,7,1670,0.0,1954,0.0,7.638679823876112,4910
441,196000.0,3,2.25,7.635303886259415,9.35668926831132,2.0,0.0,0.0,3,7,2070,0.0,1974,0.0,7.5443321080536885,7519
